x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x23,x24
0.562184691,0.591100037,0.607269049,0.621650159,0.526874781,0.510321379,0.496195227,0.64588517,0.467882723,0.599473894,0.531635523,0.586851716,0.638349593
0.563146949,0.591649592,0.607559025,0.622070014,0.528301775,0.511164665,0.496922582,0.645748556,0.467981905,0.599485159,0.531546175,0.584455729,0.630343258
0.562813222,0.591476202,0.60730207,0.621896863,0.528090894,0.510802984,0.496628881,0.645511448,0.468127042,0.599580646,0.531357527,0.551167428,0.630869627
0.559412539,0.588780046,0.605362773,0.62007308,0.525148809,0.508753717,0.49462527,0.644291997,0.466269314,0.59714216,0.5283705,0.542639434,0.631186485
0.559980869,0.588928223,0.605258942,0.619922698,0.526118577,0.50965637,0.495586842,0.643722117,0.467084497,0.597483814,0.529384255,0.553062499,0.631411076
0.560719252,0.589300573,0.605544865,0.620241523,0.526487231,0.509846449,0.495811015,0.644406021,0.466905415,0.597847044,0.529795229,0.551222563,0.631644249
0.56111896,0.589886487,0.606162608,0.620827675,0.527064562,0.510453284,0.496360034,0.644522011,0.467370987,0.598152936,0.530293703,0.55528295,0.631931365
0.560879171,0.590105832,0.606449544,0.621243238,0.526834726,0.510050595,0.495892018,0.644975126,0.466832548,0.598000824,0.529414237,0.594548166,0.634978116
0.561062753,0.590465307,0.606794119,0.621798635,0.527157784,0.510131299,0.495998979,0.645576537,0.466875762,0.598208308,0.529735923,0.614330053,0.636182189
0.561398447,0.590764046,0.607036233,0.621993482,0.527414083,0.510268211,0.496184826,0.645864367,0.467317075,0.598358035,0.530005097,0.622949481,0.638063669
0.562208772,0.59131813,0.607630312,0.622652948,0.527863979,0.510776043,0.497020334,0.646061599,0.468569845,0.598789394,0.530474782,0.649690449,0.638179243
0.56241107,0.591462731,0.60774523,0.622771978,0.528147459,0.511033058,0.497184008,0.64554143,0.469046414,0.598893344,0.530530393,0.637209535,0.638145208
0.562562108,0.591430724,0.607755065,0.622816026,0.52830261,0.511223495,0.497377425,0.645247161,0.469080746,0.598974943,0.530660927,0.630356133,0.63904196
0.562663615,0.591594756,0.60810858,0.623391569,0.528369844,0.511259794,0.497483045,0.645406187,0.469262391,0.599154174,0.530778944,0.627917826,0.639210224
0.562522948,0.591489673,0.608065784,0.623427629,0.528464794,0.511404753,0.497614592,0.645473838,0.46933946,0.599079967,0.530797422,0.625292063,0.639106214
0.562544107,0.591546714,0.608109772,0.623482645,0.52851671,0.511506855,0.497766674,0.645519793,0.469457507,0.599044383,0.530792177,0.620689631,0.639334798
0.561628163,0.591044188,0.607568145,0.623051047,0.528547823,0.511580527,0.497859985,0.645607054,0.469545543,0.598177373,0.529641867,0.603912175,0.638728201
0.5610466,0.590624094,0.606898069,0.622156024,0.528486788,0.511581957,0.497884721,0.645205259,0.469641864,0.597289622,0.529152036,0.591240406,0.637470841
0.55798012,0.588189483,0.604056358,0.618475676,0.526386976,0.509753168,0.495931715,0.642106175,0.467442304,0.593667626,0.526434481,0.584194183,0.633544505
0.55602175,0.585781634,0.601342559,0.615306079,0.524349988,0.507754862,0.493837237,0.636773527,0.464595795,0.59094733,0.524984539,0.579526722,0.622437716
0.55272156,0.582466364,0.597862184,0.611482918,0.520443201,0.50348419,0.489114404,0.631871879,0.45928219,0.587085724,0.520900667,0.562626004,0.617470324
0.549811363,0.580637813,0.596060634,0.609774232,0.518243968,0.501529157,0.487180203,0.630637884,0.456736356,0.584369361,0.518015862,0.56372571,0.616270244
0.550304055,0.580964208,0.59620297,0.61000514,0.518415451,0.501855373,0.487475961,0.630233645,0.457211763,0.584656239,0.51847434,0.561177015,0.617724657
0.550031424,0.58005625,0.594912767,0.608907163,0.518550098,0.501924634,0.487721056,0.630174398,0.457896233,0.583651245,0.518508434,0.558145165,0.618939221
0.549708307,0.579265356,0.593963146,0.608193457,0.518488288,0.501836717,0.487824231,0.629822314,0.458387196,0.582590163,0.518071294,0.555322349,0.620859265
0.549446583,0.578498125,0.593118608,0.607609987,0.518428862,0.501694381,0.487859428,0.629877508,0.458732337,0.581588984,0.517917573,0.553718209,0.62212044
0.548273802,0.576807499,0.591481924,0.606125772,0.517348051,0.500953734,0.487595439,0.628997266,0.458967865,0.579075396,0.517159343,0.54876864,0.622508764
0.547175467,0.575225413,0.590097964,0.604981184,0.515927374,0.49996832,0.487022609,0.628707469,0.459179759,0.577906132,0.516423762,0.54452616,0.622683644
0.546234846,0.573984623,0.589067698,0.604105234,0.514437139,0.498721808,0.486052424,0.627966762,0.459295243,0.57683599,0.515803277,0.545026481,0.622782767
0.545508444,0.572906435,0.588175535,0.603425205,0.513499558,0.497836471,0.485359281,0.627584696,0.459422946,0.576267064,0.51552397,0.546063781,0.622673333
0.545487225,0.572604597,0.587980509,0.603273094,0.513325453,0.497601628,0.485190779,0.627277374,0.459493995,0.576316535,0.515555441,0.557111979,0.621763527
0.545568347,0.57272011,0.588136673,0.603408277,0.513451338,0.497653991,0.485229939,0.627184033,0.459615022,0.576466918,0.515618145,0.591849983,0.619861722
0.545433223,0.572116375,0.587494075,0.602675498,0.51309526,0.497315437,0.484966934,0.626018107,0.459696412,0.576271951,0.515660942,0.610463381,0.61763519
0.545016706,0.571329653,0.586659193,0.601790547,0.512584984,0.496892899,0.484649956,0.62522155,0.45969975,0.575624287,0.51530081,0.607061148,0.617666483
0.545639575,0.571373165,0.586724281,0.60186106,0.513370931,0.497162133,0.484939188,0.625119805,0.459916145,0.575714231,0.515716612,0.609351575,0.617769122
0.547824323,0.571965635,0.587416351,0.602419496,0.515374601,0.49831304,0.485894501,0.625158489,0.460349083,0.576255023,0.517752171,0.615645468,0.617894232
0.549037397,0.572487891,0.588072717,0.602984846,0.516615212,0.499194622,0.486772358,0.625186622,0.461189091,0.576529384,0.518810272,0.61527431,0.616905034
0.550097883,0.573003888,0.588758409,0.603659093,0.517587066,0.499856651,0.4873555,0.625210702,0.461531132,0.576782763,0.51958406,0.611297667,0.6154356
0.550352991,0.573234618,0.589067698,0.603959799,0.518003404,0.500149488,0.487645149,0.625239789,0.461824805,0.576808691,0.519655168,0.609755218,0.611616611
0.550499558,0.573518097,0.589162886,0.604010999,0.518369913,0.500208616,0.487649351,0.625298738,0.461876482,0.576856971,0.519430041,0.60830617,0.610764921
0.534363866,0.566588521,0.583073974,0.598573327,0.507337272,0.49157685,0.479528397,0.624226153,0.458444774,0.567187369,0.502081513,0.606989443,0.611043572
0.503003955,0.538169146,0.560153246,0.578805864,0.485390753,0.473229051,0.461746305,0.615797579,0.453411192,0.543117166,0.479123682,0.606582582,0.611236036
0.471559733,0.502971232,0.522865176,0.546293378,0.464288414,0.452630043,0.441119224,0.602744281,0.446389854,0.50217253,0.45491457,0.600731015,0.611533701
0.446799487,0.481227964,0.49862811,0.522519171,0.44510296,0.434081763,0.423906893,0.591957271,0.44368878,0.477086902,0.432767123,0.595935822,0.614580572
0.419463664,0.464239508,0.480612099,0.499875456,0.431086063,0.422627807,0.414790839,0.586719811,0.445963353,0.442877263,0.408359528,0.59199518,0.624752581
0.407722205,0.455570579,0.474057794,0.50585562,0.42617473,0.420065761,0.414911568,0.582458556,0.45576027,0.430138022,0.402933866,0.587050676,0.628248632
0.408509761,0.457635611,0.475466073,0.498760492,0.426865667,0.421740144,0.417197794,0.576636553,0.462838262,0.43945691,0.40622893,0.571748316,0.628555655
0.402137309,0.449044228,0.464980483,0.483595252,0.42391929,0.419993311,0.417634279,0.562217772,0.467804462,0.43531397,0.40623343,0.53896296,0.627054989
0.402049452,0.446710199,0.461675346,0.478831172,0.424690455,0.421251506,0.419771403,0.554053485,0.470678151,0.434142113,0.408833414,0.506735444,0.62704581
0.405475825,0.447010428,0.461981326,0.479376048,0.424140066,0.420476168,0.419371903,0.552238703,0.469876409,0.440851867,0.413428396,0.497362316,0.628288805
0.404814601,0.446080476,0.461440206,0.479406923,0.42295751,0.419364631,0.418565542,0.552470922,0.469340682,0.442108721,0.414453059,0.501106024,0.631126881
0.402492702,0.440230846,0.454112232,0.470312476,0.419107527,0.415695935,0.415167332,0.545143187,0.46572715,0.440856427,0.413904309,0.504820108,0.632418513
0.391074568,0.429987133,0.441431046,0.455497235,0.410618901,0.410392165,0.411364675,0.536448002,0.456179351,0.433303565,0.409432411,0.506682396,0.634558856
0.388150245,0.426421762,0.43810454,0.452088326,0.406336874,0.406175613,0.407011718,0.528427601,0.456224829,0.429560095,0.406686127,0.507994235,0.63565439
0.38759163,0.42476216,0.436643481,0.450922519,0.403851688,0.403641582,0.404316783,0.526110888,0.449387729,0.428214639,0.405628383,0.50774461,0.635826051
0.388427913,0.424481034,0.437706202,0.458687484,0.403638929,0.401801229,0.402274132,0.523658812,0.443857193,0.42905429,0.405313104,0.506668508,0.634789705
0.384799212,0.421541601,0.434814483,0.448897243,0.401405424,0.398968101,0.399475396,0.515388012,0.444928914,0.426234275,0.403731793,0.502861857,0.633528829
0.382809728,0.41955325,0.432773381,0.444689453,0.399453998,0.396500379,0.396786779,0.516367853,0.443035007,0.424885958,0.402036309,0.496877581,0.62928772
0.38037625,0.418455988,0.429855466,0.442629337,0.399195492,0.397860408,0.398349464,0.513930857,0.443235874,0.422957987,0.401689053,0.49758625,0.621413827
0.374324232,0.411989003,0.424487144,0.435714453,0.394527227,0.394867897,0.394209504,0.506606519,0.44319579,0.418260932,0.399113148,0.499006093,0.617322981
0.375402004,0.412566364,0.425418556,0.438430578,0.393955499,0.393964171,0.392487019,0.5100981,0.442289948,0.41815111,0.397846192,0.500408888,0.612639248
0.376826108,0.413846135,0.426379979,0.440122902,0.394314885,0.394198686,0.39345333,0.512645006,0.442427546,0.418397635,0.397685796,0.501551569,0.610964835
0.377572745,0.41479826,0.426709771,0.440291315,0.395310909,0.394973665,0.393784344,0.511964381,0.442331403,0.417539775,0.398061365,0.503504217,0.606204093
0.377881885,0.415303737,0.427357554,0.440692902,0.395873517,0.395489335,0.394248575,0.513395727,0.440976739,0.418381304,0.398302257,0.507699788,0.606700122
0.378554612,0.41603601,0.428222179,0.441748261,0.396429569,0.395912349,0.394256979,0.51400584,0.440753162,0.418976665,0.398570448,0.50832963,0.607706487
0.377824396,0.415290177,0.427154422,0.440591782,0.395806104,0.395249844,0.393077254,0.513842583,0.440446407,0.417294472,0.397749037,0.508399665,0.606212854
0.377021194,0.415098876,0.426504135,0.43956548,0.3959665,0.395429313,0.393051237,0.510101795,0.445546329,0.412882149,0.395534426,0.507636011,0.604842901
0.376387239,0.414857388,0.426043332,0.439098835,0.39621973,0.395562261,0.392050833,0.505974472,0.44629699,0.410274416,0.393592626,0.503448904,0.605395079
0.376695067,0.414988488,0.426088035,0.439117163,0.396487623,0.39604643,0.395497799,0.503321171,0.446476281,0.409380525,0.393109322,0.502168775,0.602944314
0.377787709,0.415861398,0.427875727,0.440543622,0.396964729,0.396160573,0.396306515,0.503629744,0.446558267,0.409685433,0.393303573,0.50108093,0.601752818
0.377901912,0.415715039,0.42791453,0.440791428,0.395651698,0.394487679,0.394641846,0.50530237,0.442746639,0.410272598,0.393232644,0.50614059,0.6018309
0.3780258,0.415563971,0.427976966,0.440841407,0.394344807,0.392772943,0.392627895,0.508101881,0.440165788,0.41043365,0.39322874,0.514662027,0.60065484
0.378227204,0.415634751,0.428592771,0.44164753,0.394490331,0.392732918,0.392392635,0.513115823,0.439994156,0.411060899,0.393311054,0.52958715,0.594682455
0.378311366,0.415662557,0.428641886,0.44178924,0.394608885,0.392892271,0.389406383,0.513163984,0.440085202,0.411300004,0.393384844,0.538268983,0.592599332
0.377933055,0.415290743,0.428117156,0.441373616,0.394719809,0.392999381,0.390560716,0.511429429,0.445028901,0.41097638,0.393035293,0.544094861,0.592262089
0.377963513,0.415319651,0.428356767,0.441493988,0.394799978,0.393119782,0.39095214,0.511474371,0.444323063,0.412376583,0.394012153,0.546128094,0.592065454
0.380815208,0.419214606,0.431634933,0.471182525,0.397648841,0.396874905,0.392312735,0.515941024,0.447031051,0.416876405,0.398813814,0.542653441,0.592094839
0.384354711,0.422940284,0.434893519,0.466515899,0.400915533,0.400583267,0.393863112,0.519408345,0.448732406,0.422365218,0.40352124,0.534677863,0.592781663
0.392112046,0.433216751,0.449510545,0.469024062,0.407385796,0.406189352,0.399726003,0.529284239,0.450149357,0.43357265,0.409170926,0.520370543,0.591133535
0.390984893,0.432170898,0.449303061,0.468498915,0.406602502,0.404783279,0.399611503,0.529282331,0.44963035,0.432534397,0.406117082,0.517320275,0.589283943
0.386968493,0.430070877,0.448010892,0.464130849,0.404253513,0.402488053,0.398016363,0.533081174,0.448900968,0.424926549,0.39966771,0.513030469,0.588161707
0.383336067,0.429312706,0.44769308,0.463533968,0.403289407,0.401090741,0.397801042,0.532239139,0.448876411,0.419555932,0.393300831,0.509467542,0.587918699
0.380237103,0.427107632,0.446062744,0.463145435,0.400436997,0.398037791,0.394867927,0.533481598,0.44825089,0.41640082,0.389702827,0.508831441,0.58771199
0.380231261,0.427297384,0.446041018,0.483502895,0.400423706,0.397871703,0.394539058,0.540659904,0.44750312,0.416765898,0.389101416,0.509036958,0.587132692
0.380052924,0.427018076,0.445208162,0.486421496,0.400185287,0.397620767,0.394284636,0.540497184,0.447221577,0.416877449,0.388363183,0.509486794,0.586727381
0.379754752,0.426808476,0.444648236,0.491700202,0.400329709,0.39772585,0.394423127,0.54086107,0.44720602,0.416847706,0.388137519,0.509212732,0.588957548
0.381556898,0.431886643,0.47706607,0.501994729,0.403317541,0.400950938,0.397975802,0.548807502,0.446987063,0.420987308,0.389302701,0.507107735,0.589374959
0.386389375,0.440393716,0.485074311,0.505918503,0.409327805,0.406967342,0.404013932,0.554786146,0.446955651,0.427018732,0.393203855,0.497710973,0.59342432
0.388279468,0.442152143,0.486974537,0.50701493,0.411420375,0.40912208,0.406450629,0.555209756,0.447052866,0.427688718,0.394287944,0.496189386,0.596378684
0.388150483,0.442308247,0.488699704,0.508546472,0.412714839,0.410965234,0.40841198,0.555999219,0.447850674,0.427385926,0.394676596,0.495302111,0.602020204
0.388463587,0.443290234,0.488295078,0.50809294,0.41382876,0.412145793,0.409611791,0.558333516,0.448325515,0.428569973,0.395806789,0.496225953,0.608182311
0.416802138,0.477283984,0.504242122,0.522605956,0.435426682,0.428986818,0.425754666,0.57157582,0.458337486,0.459522247,0.414855659,0.52294594,0.612427652
0.41088903,0.468169183,0.497574151,0.517208815,0.430794448,0.425995737,0.422937602,0.569081068,0.45746395,0.454832941,0.41229555,0.521679044,0.619817674
0.41035369,0.466823936,0.481482863,0.514401138,0.428295106,0.423978448,0.421062917,0.568561792,0.456827462,0.453954875,0.411520123,0.51999718,0.618832171
0.409035385,0.462631732,0.467095554,0.49076283,0.426669568,0.423254609,0.420729935,0.564890265,0.46178329,0.442416668,0.409811676,0.518739223,0.621929348
0.406511337,0.459164351,0.487008482,0.506061673,0.428003281,0.424900979,0.421842784,0.565135896,0.464748949,0.439459234,0.409674346,0.517202854,0.620340109
0.40527904,0.458473951,0.476269931,0.50607872,0.427399248,0.424891114,0.421977252,0.564459383,0.465520084,0.435094923,0.408911049,0.516757429,0.623040915
0.403025448,0.451974422,0.462721229,0.48206836,0.427291751,0.424427629,0.421471089,0.557523727,0.465957433,0.428067684,0.405988663,0.504494607,0.629497588
0.402455539,0.447874755,0.457830548,0.477567464,0.426660657,0.424289882,0.421227336,0.5550735,0.416223824,0.427544475,0.405920684,0.500124991,0.628306329
0.401806921,0.444912463,0.455544382,0.473862678,0.4259758,0.424232662,0.420927525,0.54984051,0.445108116,0.426487327,0.405360401,0.496895194,0.626998067
0.400511712,0.443484306,0.454640836,0.473520309,0.425529122,0.42404002,0.420685738,0.545027256,0.454676598,0.425567627,0.405284286,0.486030281,0.626036525
0.400078118,0.443272591,0.455611497,0.484407455,0.425295383,0.423676997,0.420606732,0.541774809,0.459840983,0.425706476,0.40493831,0.469129652,0.625602782
0.398314089,0.442948431,0.45595932,0.478334129,0.424900353,0.423620105,0.420493811,0.538239896,0.462092698,0.425605029,0.404397964,0.467387676,0.625679672
0.394629657,0.440181702,0.452512562,0.470702946,0.423209697,0.422947884,0.420451999,0.533469081,0.463309973,0.423228949,0.402773768,0.462766737,0.625105143
0.393412381,0.436521083,0.447972089,0.46337539,0.421789527,0.422307938,0.420359582,0.530576825,0.463944823,0.42039603,0.402543068,0.462217361,0.624561727
0.391352177,0.434328645,0.445428461,0.459620863,0.420762628,0.421762019,0.420296162,0.528652966,0.464957684,0.416203409,0.399776489,0.46234715,0.624347687
0.390028208,0.433876127,0.445714086,0.460763246,0.418671787,0.419066906,0.411794066,0.52995944,0.465741456,0.416196853,0.398278415,0.463497758,0.627335727
0.389890492,0.434027761,0.446214646,0.461166978,0.418651789,0.419036031,0.410457253,0.530068338,0.467274576,0.416430742,0.398116767,0.464374095,0.628320456
0.390518934,0.435120285,0.446346849,0.462368459,0.419241607,0.419444948,0.409624547,0.538722813,0.468966454,0.418821335,0.399578691,0.471276641,0.630660892
0.391230464,0.43635264,0.4478136,0.463023305,0.419407964,0.419439822,0.41188097,0.55116576,0.435999125,0.421539217,0.400294393,0.48667109,0.63487345
0.392341644,0.437076539,0.448015809,0.463627696,0.419528842,0.419440538,0.409808278,0.551912844,0.426560521,0.42376852,0.401944548,0.504802942,0.634340286
0.394381613,0.437890977,0.44933188,0.463702172,0.419633508,0.419425398,0.411093354,0.5547387,0.449956775,0.424998015,0.402911574,0.538926542,0.632585287
0.394825757,0.438230157,0.449825883,0.464105248,0.419972599,0.419670016,0.413420677,0.563226879,0.461162865,0.42538622,0.403876394,0.559042513,0.621439695
0.396218598,0.439243883,0.452193946,0.472187907,0.420167565,0.419661731,0.413798064,0.571553051,0.461376458,0.425805539,0.403996468,0.563020587,0.621526003
0.403357625,0.446375012,0.462617695,0.512868822,0.422331423,0.420250863,0.414287776,0.578995585,0.434675485,0.446062207,0.408259779,0.577054024,0.621643782
0.405191213,0.447722733,0.462888896,0.510707855,0.423142433,0.420731813,0.415934056,0.576907694,0.451502293,0.443426996,0.408942908,0.582862139,0.620379329
0.416620433,0.454188049,0.467756748,0.50240016,0.427314013,0.422032177,0.416381061,0.573727667,0.43026045,0.446763903,0.411204547,0.592033803,0.620485067
0.434045702,0.466397882,0.483813673,0.510835111,0.434641004,0.425938576,0.418116838,0.583825111,0.433396727,0.458815873,0.419580251,0.614248216,0.624200225
0.450587958,0.485038757,0.507106841,0.530368984,0.444183797,0.432821751,0.422307223,0.587983727,0.433345914,0.474586755,0.430391282,0.622818589,0.626148164
0.461061776,0.496201903,0.520480275,0.541702986,0.448952377,0.436386883,0.424244851,0.591111898,0.428097069,0.489062518,0.438576669,0.631923914,0.628832877
0.464878947,0.500970185,0.525670052,0.545911074,0.449955583,0.43658331,0.424060732,0.591305852,0.417112648,0.496139228,0.439947814,0.63355279,0.62370199
0.471015722,0.505402029,0.528266907,0.546721458,0.452250361,0.438105762,0.424632847,0.590177357,0.41535762,0.504122734,0.446054965,0.626917183,0.619253218
0.47279653,0.506504834,0.528636575,0.54664588,0.452445507,0.438026458,0.424548596,0.589584172,0.413032562,0.506310642,0.447294503,0.622209728,0.610144079
0.470857799,0.505912542,0.528159678,0.546212077,0.451236904,0.437894553,0.423473001,0.588623524,0.409652978,0.503437281,0.445322603,0.614667118,0.609583259
0.469726205,0.504981637,0.52671808,0.544553041,0.450400472,0.436968833,0.421462238,0.588459909,0.406790704,0.502455711,0.443845719,0.619041026,0.608208776
0.468815982,0.503318608,0.524829566,0.542645991,0.450303048,0.435065925,0.419007093,0.586062849,0.405102521,0.502545297,0.442918956,0.62928623,0.600728512
0.469588071,0.502500415,0.523702085,0.54134804,0.449794114,0.434367687,0.417724043,0.58344692,0.403124779,0.50460583,0.443110168,0.649458647,0.595297933
0.468828559,0.501428366,0.522688925,0.540394127,0.448813528,0.432582647,0.415982217,0.580987036,0.401988685,0.504599512,0.443007976,0.656612813,0.596605182
0.472110569,0.502970517,0.523914456,0.540550709,0.448485255,0.432383984,0.415715992,0.580108166,0.400395215,0.510555208,0.446896076,0.646122754,0.597940683
0.475684524,0.505598962,0.525456071,0.540980458,0.448429614,0.432515144,0.415993601,0.579218507,0.399934739,0.513964713,0.450795144,0.642606795,0.598926723
0.475809932,0.505334437,0.52493757,0.540670693,0.448257476,0.432462007,0.415994138,0.576967418,0.399191111,0.513029158,0.451103687,0.640599847,0.600425482
0.476668954,0.505816042,0.524683535,0.540389478,0.448093444,0.432428807,0.416022986,0.575419486,0.398014039,0.513241291,0.451242,0.628586948,0.601018608
0.47646904,0.505488873,0.52444464,0.539816022,0.447951287,0.432249516,0.41599229,0.573904991,0.398183078,0.512839437,0.451171845,0.623782635,0.600088835
0.476491094,0.505398691,0.524195015,0.539708972,0.447851151,0.432211369,0.416174382,0.573412955,0.398669928,0.512820899,0.451170415,0.636093378,0.600267053
0.477465153,0.506077766,0.524312794,0.539600492,0.44837302,0.43325299,0.4181512,0.573447526,0.400712311,0.513910472,0.451576024,0.644194663,0.600520849
0.483400166,0.511658132,0.529034078,0.544282496,0.452592671,0.437912464,0.424633682,0.574772894,0.405958652,0.522951841,0.456507206,0.660123587,0.600782156
0.50210923,0.524539232,0.54042536,0.555897355,0.464939594,0.448599309,0.436088204,0.58018899,0.415645152,0.536784887,0.474749774,0.692517221,0.601308227
0.513572276,0.533479393,0.550125957,0.566469729,0.476571202,0.45915097,0.445846289,0.586128235,0.425784707,0.546991289,0.488404185,0.724458635,0.602934539
0.527695894,0.543811858,0.560079098,0.576111317,0.491938978,0.473638028,0.459704787,0.594558656,0.437218964,0.556390643,0.503898084,0.768336713,0.603304923
0.550609648,0.562575579,0.577882171,0.592160583,0.515712976,0.496342152,0.479168534,0.604250491,0.447005093,0.578309,0.525785208,0.768062949,0.606139421
0.570190966,0.580228269,0.595139325,0.607790411,0.533908665,0.514619172,0.495568454,0.612210989,0.45465973,0.599991083,0.54572773,0.779634118,0.606464446
0.580969274,0.590578437,0.605087042,0.616842031,0.545698881,0.52709794,0.508111894,0.617294788,0.464271665,0.609969735,0.558056712,0.804557562,0.609884799
0.587773561,0.598696768,0.61315769,0.624864638,0.553604424,0.535270572,0.516997397,0.623380423,0.473463714,0.615248799,0.564668536,0.81823498,0.614105046
0.590681016,0.603031814,0.61782968,0.629945159,0.557065248,0.538777292,0.520456433,0.629623592,0.478018373,0.618195236,0.56738472,0.816327333,0.618755579
0.591478467,0.604866862,0.619138122,0.631521404,0.559578359,0.540073335,0.520606279,0.635130882,0.479819506,0.619841099,0.567431092,0.807605922,0.620841026
0.581280947,0.597325921,0.612796843,0.626818597,0.548409224,0.529564083,0.511905789,0.639235139,0.478972822,0.612182736,0.557236731,0.79253298,0.622385144
0.558663189,0.584336519,0.603579938,0.620662093,0.52896142,0.515879393,0.504068792,0.635735273,0.475330353,0.600664735,0.539327383,0.786798298,0.625377953
0.52771008,0.553712547,0.575546801,0.595864654,0.503993392,0.491962045,0.481198788,0.635109842,0.473650813,0.577084482,0.516604424,0.76402092,0.62649703
0.506827116,0.533660173,0.556173325,0.579176843,0.485799342,0.472637445,0.461481839,0.629181564,0.468090147,0.557821274,0.497651875,0.753021777,0.626568913
0.487298459,0.513370037,0.533164859,0.555978239,0.471075505,0.458963126,0.449062735,0.617190063,0.461040705,0.52924639,0.479694635,0.736338854,0.626217067
0.477679431,0.503414392,0.521924913,0.543668449,0.46196416,0.450479031,0.441189468,0.606054842,0.45504418,0.517193079,0.46964705,0.738190591,0.618426561
0.473901749,0.50000757,0.518158674,0.539171278,0.459494412,0.448373765,0.439128965,0.599614322,0.45201692,0.511997402,0.465390474,0.717094839,0.611363649
0.470018506,0.496870071,0.514137268,0.533880472,0.456158459,0.444948941,0.435817927,0.593814909,0.448460609,0.50551343,0.459057599,0.699420929,0.607330561
0.467946351,0.494805127,0.511826277,0.530634999,0.454224557,0.44301033,0.433668494,0.589284658,0.445394814,0.502194345,0.455859095,0.705835283,0.606364191
0.465244085,0.494285077,0.511679053,0.530516088,0.452657342,0.441399276,0.432070345,0.587039888,0.44417581,0.498720765,0.452194959,0.701368451,0.606448174
0.466951072,0.496026218,0.514261365,0.533701241,0.452675372,0.440719217,0.430838585,0.586236596,0.441181391,0.501565278,0.452547908,0.698301792,0.606664419
0.471178919,0.499520659,0.517037332,0.535223842,0.45516938,0.442323416,0.431818008,0.587112308,0.438136756,0.506548643,0.456167728,0.693946779,0.606659174
0.477713227,0.50425297,0.525242209,0.544576585,0.456164956,0.443321437,0.433517545,0.588134468,0.43525365,0.517761827,0.456890851,0.691187859,0.605025768
0.496401668,0.521627188,0.542782187,0.559828699,0.466316015,0.450284779,0.437004477,0.588579655,0.433722138,0.537229598,0.472883254,0.695359707,0.60358882
0.512067854,0.537880659,0.557692647,0.572783053,0.478404731,0.461193591,0.444770843,0.59128803,0.43215695,0.553442955,0.486050576,0.696746051,0.603559673
0.533253133,0.554080069,0.570539176,0.583086073,0.492414176,0.475460529,0.459675997,0.593443453,0.432815105,0.569118023,0.504256666,0.680826783,0.606039345
0.546072602,0.563164175,0.577912807,0.589903593,0.502133548,0.485281646,0.471096814,0.595246911,0.435985476,0.577293694,0.516684949,0.667311251,0.609334707
0.558711648,0.572090089,0.585219383,0.596922576,0.514783382,0.494507998,0.47936517,0.598861754,0.440348327,0.587123752,0.529734194,0.664761007,0.609677076
0.560394824,0.575511813,0.589245379,0.601762116,0.518199682,0.497345239,0.481924236,0.604753256,0.443579018,0.588759422,0.530358255,0.671303034,0.608568907
0.559001386,0.576437056,0.590853155,0.604079783,0.517705679,0.497127235,0.48203814,0.60880506,0.446232527,0.586959481,0.528774917,0.674745321,0.609130502
